id,probability,actual
413,0.0016741824,0.0
413,0.9906358,1.0
413,2.9048402e-05,0.0
413,3.1977146e-05,0.0
413,0.9999764,1.0
413,3.7911155e-05,0.0
413,3.6967624e-05,0.0
413,0.9999676,1.0
413,2.9794759e-05,0.0
413,3.3781977e-05,0.0
413,0.99997115,1.0
413,2.776081e-05,0.0
413,3.2140066e-05,0.0
413,0.99996877,1.0
413,3.274168e-05,0.0
413,4.4447548e-05,0.0
413,0.9999721,1.0
413,3.003127e-05,0.0
413,3.2107746e-05,0.0
413,0.99997234,1.0
413,2.811317e-05,0.0
413,3.2406286e-05,0.0
413,0.99997234,1.0
413,3.3138516e-05,0.0
413,3.2956705e-05,0.0
413,0.9999685,1.0
413,2.8695731e-05,0.0
413,3.301345e-05,0.0
413,0.9999677,1.0
413,2.7374355e-05,0.0
413,3.0363157e-05,0.0
413,0.99997056,1.0
1116,2.8915685e-05,0.0
1116,3.1360196e-05,0.0
1116,0.9999777,1.0
1116,0.31544796,0.0
1116,0.0005207676,0.0
1116,0.96385896,1.0
1116,0.8250274,0.0
1116,0.0002510843,0.0
1116,0.8303218,1.0
1116,3.0464176e-05,0.0
1116,3.3830656e-05,0.0
1116,0.9999728,1.0
1116,2.931478e-05,0.0
1116,3.4735967e-05,0.0
1116,0.9999733,1.0
1116,2.8734643e-05,0.0
1116,3.2057167e-05,0.0
1116,0.9999769,1.0
1116,4.8411017e-05,0.0
1116,7.639703e-05,0.0
1116,0.9999713,1.0
1116,2.9645616e-05,0.0
1116,3.0972154e-05,0.0
1116,0.9999752,1.0
1116,2.9302877e-05,0.0
1116,3.3065786e-05,0.0
1116,0.99997425,1.0
1116,2.8785878e-05,0.0
1116,3.0594285e-05,0.0
1116,0.9999769,1.0
1116,2.8831539e-05,0.0
1116,3.1717747e-05,0.0
1116,0.9999745,1.0
1116,2.7354783e-05,0.0
1116,3.1503565e-05,0.0
1116,0.9999734,1.0
957,2.7188027e-05,0.0
957,2.9139412e-05,0.0
957,0.99997413,1.0
957,0.0014661519,0.0
957,0.00029093176,0.0
957,0.9999684,1.0
957,2.8098053e-05,0.0
957,3.0180709e-05,0.0
957,0.9999745,1.0
957,2.7064785e-05,0.0
957,2.9705927e-05,0.0
957,0.999974,1.0
957,2.7908398e-05,0.0
957,3.193585e-05,0.0
957,0.9999708,1.0
957,2.6734997e-05,0.0
957,2.9845265e-05,0.0
957,0.9999752,1.0
957,3.593686e-05,0.0
957,6.904989e-05,0.0
957,0.99997246,1.0
957,2.675535e-05,0.0
957,2.9025065e-05,0.0
957,0.99997365,1.0
957,2.6195912e-05,0.0
957,3.1141986e-05,0.0
957,0.99997306,1.0
957,3.0372537e-05,0.0
957,2.9380833e-05,0.0
957,0.9999738,1.0
957,2.735922e-05,0.0
957,3.0030324e-05,0.0
957,0.99997306,1.0
957,2.5893769e-05,0.0
957,2.85193e-05,0.0
957,0.99997246,1.0
1141,3.1101055e-05,0.0
1141,3.1870135e-05,0.0
1141,0.9999778,1.0
1141,0.99982953,1.0
1141,0.00024420067,0.0
1141,0.00086393044,0.0
1141,3.3333312e-05,0.0
1141,3.393263e-05,0.0
1141,0.9999782,1.0
1141,3.368797e-05,0.0
1141,3.388387e-05,0.0
1141,0.9999734,1.0
1141,2.8202967e-05,0.0
1141,3.2195345e-05,0.0
1141,0.99997675,1.0
1141,2.8074699e-05,0.0
1141,3.2502165e-05,0.0
1141,0.9999759,1.0
1141,3.0002842e-05,0.0
1141,3.8852817e-05,0.0
1141,0.99997723,1.0
1141,2.9407967e-05,0.0
1141,3.171666e-05,0.0
1141,0.9999776,1.0
1141,2.8271314e-05,0.0
1141,3.2196232e-05,0.0
1141,0.9999782,1.0
1141,2.7974636e-05,0.0
1141,3.065071e-05,0.0
1141,0.99997556,1.0
1141,2.9862915e-05,0.0
1141,3.2420412e-05,0.0
1141,0.9999778,1.0
1141,2.7899001e-05,0.0
1141,3.0833173e-05,0.0
1141,0.99997735,1.0
826,2.9785382e-05,0.0
826,3.3313867e-05,0.0
826,0.99997413,1.0
826,0.20419277,1.0
826,0.00031808566,0.0
826,0.94109136,0.0
826,2.8750213e-05,0.0
826,3.2257238e-05,0.0
826,0.9999776,1.0
826,0.3374853,0.0
826,0.00028722052,0.0
826,0.9781064,1.0
826,3.060339e-05,0.0
826,3.5784946e-05,0.0
826,0.9999739,1.0
826,2.970927e-05,0.0
826,3.196059e-05,0.0
826,0.9999732,1.0
826,3.387983e-05,0.0
826,4.7719543e-05,0.0
826,0.9999751,1.0
826,2.8345523e-05,0.0
826,3.2030737e-05,0.0
826,0.99997556,1.0
826,2.7604576e-05,0.0
826,3.273943e-05,0.0
826,0.9999759,1.0
826,3.3962286e-05,0.0
826,3.238929e-05,0.0
826,0.999974,1.0
826,2.9065473e-05,0.0
826,3.1949832e-05,0.0
826,0.99997544,1.0
826,2.7266546e-05,0.0
826,3.0173054e-05,0.0
826,0.99997425,1.0
426,3.0359479e-05,0.0
426,3.582838e-05,0.0
426,0.9999726,1.0
426,0.0005279679,0.0
426,0.00028253574,0.0
426,0.9999639,1.0
426,2.6822434e-05,0.0
426,3.088526e-05,0.0
426,0.9999739,1.0
426,0.00092162425,0.0
426,0.00031133834,0.0
426,0.99995196,1.0
426,3.3603967e-05,0.0
426,4.9672595e-05,0.0
426,0.9999703,1.0
426,3.98034e-05,0.0
426,3.82379e-05,0.0
426,0.9999739,1.0
426,0.5961423,0.0
426,0.0007783471,0.0
426,0.99295044,1.0
426,2.7926608e-05,0.0
426,3.2065363e-05,0.0
426,0.99997306,1.0
426,3.572214e-05,0.0
426,6.309362e-05,0.0
426,0.9999722,1.0
426,7.674672e-05,0.0
426,5.39578e-05,0.0
426,0.9999733,1.0
426,2.821825e-05,0.0
426,3.1645475e-05,0.0
426,0.9999714,1.0
426,5.915048e-05,0.0
426,9.139293e-05,0.0
426,0.9999713,1.0
951,3.1109867e-05,0.0
951,3.139245e-05,0.0
951,0.9999721,1.0
951,0.027098233,0.0
951,0.037557125,0.0
951,0.99470574,1.0
951,2.7833605e-05,0.0
951,2.9720464e-05,0.0
951,0.99997497,1.0
951,0.10912706,0.0
951,0.553168,1.0
951,0.8663007,0.0
951,3.4489658e-05,0.0
951,4.759529e-05,0.0
951,0.99996746,1.0
951,2.8754188e-05,0.0
951,3.1058225e-05,0.0
951,0.99997056,1.0
951,0.00028607654,0.0
951,0.00083919114,0.0
951,0.9999709,1.0
951,2.9192755e-05,0.0
951,3.1485397e-05,0.0
951,0.9999733,1.0
951,4.307361e-05,0.0
951,0.00025752623,0.0
951,0.9999697,1.0
951,3.4724508e-05,0.0
951,3.4460005e-05,0.0
951,0.9999695,1.0
951,2.905023e-05,0.0
951,3.052254e-05,0.0
951,0.9999677,1.0
951,3.2289216e-05,0.0
951,3.474882e-05,0.0
951,0.9999697,1.0
599,3.4137825e-05,0.0
599,3.3881766e-05,0.0
599,0.99997365,1.0
599,0.9996401,1.0
599,0.04859498,0.0
599,0.0010787845,0.0
599,2.8814658e-05,0.0
599,3.290319e-05,0.0
599,0.999977,1.0
599,0.01736007,0.0
599,0.00561993,0.0
599,0.9862963,1.0
599,3.1791664e-05,0.0
599,4.2423922e-05,0.0
599,0.999967,1.0
599,2.854891e-05,0.0
599,3.2399053e-05,0.0
599,0.9999745,1.0
599,4.8254537e-05,0.0
599,0.00014299578,0.0
599,0.9999716,1.0
599,2.8680271e-05,0.0
599,3.5402605e-05,0.0
599,0.99997497,1.0
599,2.8857614e-05,0.0
599,4.0092666e-05,0.0
599,0.99997413,1.0
599,3.6188525e-05,0.0
599,3.3256223e-05,0.0
599,0.99997437,1.0
599,2.8882698e-05,0.0
599,3.329691e-05,0.0
599,0.99997437,1.0
599,2.7021355e-05,0.0
599,3.0646646e-05,0.0
599,0.9999758,1.0
1490,2.9666095e-05,0.0
1490,3.1020278e-05,0.0
1490,0.9999707,1.0
1490,0.0100231245,1.0
1490,0.00023285972,0.0
1490,0.99911183,0.0
1490,2.839918e-05,0.0
1490,3.156121e-05,0.0
1490,0.9999746,1.0
1490,2.7553133e-05,0.0
1490,2.9596638e-05,0.0
1490,0.9999708,1.0
1490,2.9344515e-05,0.0
1490,3.2911506e-05,0.0
1490,0.99997056,1.0
1490,2.871437e-05,0.0
1490,3.1473806e-05,0.0
1490,0.99997365,1.0
1490,3.1390115e-05,0.0
1490,3.4806497e-05,0.0
1490,0.99996865,1.0
1490,2.8752846e-05,0.0
1490,3.0215066e-05,0.0
1490,0.99997294,1.0
1490,2.923243e-05,0.0
1490,3.0411553e-05,0.0
1490,0.9999733,1.0
1490,2.7896927e-05,0.0
1490,2.9894485e-05,0.0
1490,0.9999696,1.0
1490,3.0015091e-05,0.0
1490,3.134118e-05,0.0
1490,0.9999727,1.0
1490,2.7540471e-05,0.0
1490,3.018065e-05,0.0
1490,0.9999734,1.0
606,3.3794993e-05,0.0
606,3.7117337e-05,0.0
606,0.9999752,1.0
606,0.9997588,1.0
606,0.00078770536,0.0
606,0.008310822,0.0
606,2.897564e-05,0.0
606,3.2137305e-05,0.0
606,0.9999782,1.0
606,0.00015249342,0.0
606,9.063959e-05,0.0
606,0.99996877,1.0
606,4.773024e-05,0.0
606,6.326527e-05,0.0
606,0.99997103,1.0
606,2.8377846e-05,0.0
606,3.516978e-05,0.0
606,0.9999747,1.0
606,0.0030799522,0.0
606,0.007683378,0.0
606,0.99986243,1.0
606,0.46128365,0.0
606,0.6352041,0.0
606,0.36200756,1.0
606,0.9998621,0.0
606,0.0011579656,0.0
606,0.0011949941,1.0
606,3.3765937e-05,0.0
606,3.71944e-05,0.0
606,0.9999745,1.0
606,2.9491888e-05,0.0
606,3.860761e-05,0.0
606,0.9999758,1.0
606,4.1745006e-05,0.0
606,7.79944e-05,0.0
606,0.9999689,1.0
170,3.0860003e-05,0.0
170,3.261618e-05,0.0
170,0.99997795,1.0
170,3.1374377e-05,0.0
170,4.1461568e-05,0.0
170,0.9999713,1.0
170,2.8220536e-05,0.0
170,3.0969968e-05,0.0
170,0.99997747,1.0
170,0.02533935,0.0
170,0.24640596,0.0
170,0.9323889,1.0
170,2.9800158e-05,0.0
170,3.326929e-05,0.0
170,0.99997604,1.0
170,2.8563449e-05,0.0
170,3.185798e-05,0.0
170,0.999977,1.0
170,3.0841347e-05,0.0
170,4.068961e-05,0.0
170,0.99997556,1.0
170,2.9501029e-05,0.0
170,3.2008233e-05,0.0
170,0.9999777,1.0
170,2.8023127e-05,0.0
170,3.1730393e-05,0.0
170,0.99997663,1.0
170,2.8227454e-05,0.0
170,3.147447e-05,0.0
170,0.9999764,1.0
170,2.9666435e-05,0.0
170,3.2319593e-05,0.0
170,0.9999765,1.0
170,2.8193124e-05,0.0
170,3.1444582e-05,0.0
170,0.9999714,1.0
900,3.0577015e-05,0.0
900,3.3300337e-05,0.0
900,0.99997425,1.0
900,0.00014404734,0.0
900,0.00014889216,0.0
900,0.9999678,1.0
900,2.8902066e-05,0.0
900,3.4154626e-05,0.0
900,0.99997544,1.0
900,0.0007034158,0.0
900,0.0001188936,0.0
900,0.99984574,1.0
900,2.9672094e-05,0.0
900,3.431532e-05,0.0
900,0.99997234,1.0
900,2.7735934e-05,0.0
900,3.2860135e-05,0.0
900,0.9999726,1.0
900,3.1798427e-05,0.0
900,3.569517e-05,0.0
900,0.9999722,1.0
900,2.8455239e-05,0.0
900,3.2468033e-05,0.0
900,0.9999732,1.0
900,2.8941617e-05,0.0
900,3.3061657e-05,0.0
900,0.99997306,1.0
900,2.6924072e-05,0.0
900,3.175285e-05,0.0
900,0.9999716,1.0
900,3.0294437e-05,0.0
900,3.468373e-05,0.0
900,0.999974,1.0
900,2.8797023e-05,0.0
900,3.1564698e-05,0.0
900,0.9999722,1.0
1127,2.9508368e-05,0.0
1127,3.2449367e-05,0.0
1127,0.9999752,1.0
1127,0.00025651342,0.0
1127,9.341563e-05,0.0
1127,0.9999678,1.0
1127,0.0011936938,0.0
1127,0.00015208566,0.0
1127,0.9997398,1.0
1127,0.00012747469,0.0
1127,4.3530068e-05,0.0
1127,0.9999707,1.0
1127,2.8920784e-05,0.0
1127,3.2976666e-05,0.0
1127,0.99997437,1.0
1127,2.750037e-05,0.0
1127,3.282224e-05,0.0
1127,0.99997294,1.0
1127,0.43794423,0.0
1127,0.98612636,0.0
1127,0.054615453,1.0
1127,2.9203673e-05,0.0
1127,3.2101165e-05,0.0
1127,0.9999751,1.0
1127,2.7276636e-05,0.0
1127,3.260803e-05,0.0
1127,0.99997306,1.0
1127,3.1041705e-05,0.0
1127,3.1028387e-05,0.0
1127,0.9999728,1.0
1127,2.9497176e-05,0.0
1127,3.2716805e-05,0.0
1127,0.99997306,1.0
1127,2.7127422e-05,0.0
1127,3.0396242e-05,0.0
1127,0.9999701,1.0
1265,3.0607152e-05,0.0
1265,3.399025e-05,0.0
1265,0.999979,1.0
1265,0.000435745,0.0
1265,0.0002718543,0.0
1265,0.99996626,1.0
1265,2.9739973e-05,0.0
1265,3.391212e-05,0.0
1265,0.999979,1.0
1265,0.0015064699,0.0
1265,0.00038560588,0.0
1265,0.9998062,1.0
1265,2.9858817e-05,0.0
1265,3.4030985e-05,0.0
1265,0.9999777,1.0
1265,2.8431723e-05,0.0
1265,3.3884193e-05,0.0
1265,0.9999782,1.0
1265,3.415658e-05,0.0
1265,4.361101e-05,0.0
1265,0.99997616,1.0
1265,2.9652347e-05,0.0
1265,3.338896e-05,0.0
1265,0.9999788,1.0
1265,0.9833521,1.0
1265,0.18199052,0.0
1265,0.0019764344,0.0
1265,2.7955168e-05,0.0
1265,3.18795e-05,0.0
1265,0.99997807,1.0
1265,3.04874e-05,0.0
1265,3.363648e-05,0.0
1265,0.9999784,1.0
1265,2.8346118e-05,0.0
1265,3.4597513e-05,0.0
1265,0.99997747,1.0
1103,3.0848172e-05,0.0
1103,3.341702e-05,0.0
1103,0.999977,1.0
1103,0.0058302567,0.0
1103,0.0002461127,0.0
1103,0.9998981,1.0
1103,2.9404264e-05,0.0
1103,3.3333534e-05,0.0
1103,0.9999765,1.0
1103,5.4306816e-05,0.0
1103,5.2528347e-05,0.0
1103,0.99996614,1.0
1103,2.8891816e-05,0.0
1103,3.6087033e-05,0.0
1103,0.9999714,1.0
1103,2.9780496e-05,0.0
1103,3.25604e-05,0.0
1103,0.9999764,1.0
1103,4.34705e-05,0.0
1103,6.6152366e-05,0.0
1103,0.99996436,1.0
1103,2.9455627e-05,0.0
1103,3.3411892e-05,0.0
1103,0.9999746,1.0
1103,0.9930193,1.0
1103,0.007188443,0.0
1103,0.0011877522,0.0
1103,2.8298178e-05,0.0
1103,3.315995e-05,0.0
1103,0.99997234,1.0
1103,3.127222e-05,0.0
1103,3.3014803e-05,0.0
1103,0.9999751,1.0
1103,2.7375398e-05,0.0
1103,3.3214223e-05,0.0
1103,0.99997246,1.0
456,2.936862e-05,0.0
456,3.1965526e-05,0.0
456,0.9999758,1.0
456,0.00012060339,0.0
456,5.00072e-05,0.0
456,0.9999709,1.0
456,3.0490159e-05,0.0
456,3.161893e-05,0.0
456,0.99997663,1.0
456,4.0477677e-05,0.0
456,3.8422677e-05,0.0
456,0.99997365,1.0
456,3.0051639e-05,0.0
456,3.204174e-05,0.0
456,0.99997306,1.0
456,3.0027117e-05,0.0
456,3.222634e-05,0.0
456,0.99997663,1.0
456,3.2236174e-05,0.0
456,4.3784697e-05,0.0
456,0.99997044,1.0
456,2.9603245e-05,0.0
456,3.1178708e-05,0.0
456,0.9999758,1.0
456,0.9997687,1.0
456,0.00022789376,0.0
456,0.0006625809,0.0
456,2.7586657e-05,0.0
456,3.138503e-05,0.0
456,0.9999732,1.0
456,2.8657143e-05,0.0
456,3.1176776e-05,0.0
456,0.9999746,1.0
456,2.8997369e-05,0.0
456,3.0579846e-05,0.0
456,0.999974,1.0
7,2.9474904e-05,0.0
7,3.1617874e-05,0.0
7,0.99997425,1.0
7,0.0026780905,0.0
7,0.00015399628,0.0
7,0.99964917,1.0
7,2.921632e-05,0.0
7,3.185069e-05,0.0
7,0.9999746,1.0
7,3.867995e-05,0.0
7,3.7077076e-05,0.0
7,0.99997187,1.0
7,3.0076468e-05,0.0
7,3.3701817e-05,0.0
7,0.9999714,1.0
7,2.7988515e-05,0.0
7,3.120685e-05,0.0
7,0.9999728,1.0
7,3.2503158e-05,0.0
7,4.1491316e-05,0.0
7,0.999969,1.0
7,2.9541341e-05,0.0
7,3.1242078e-05,0.0
7,0.99997413,1.0
7,0.99983394,1.0
7,0.00032921514,0.0
7,0.0009815309,0.0
7,2.7702206e-05,0.0
7,3.0315765e-05,0.0
7,0.99997056,1.0
7,2.9596016e-05,0.0
7,3.1823183e-05,0.0
7,0.9999722,1.0
7,2.924888e-05,0.0
7,3.0254534e-05,0.0
7,0.99997115,1.0
1005,3.0891773e-05,0.0
1005,3.1730422e-05,0.0
1005,0.9999783,1.0
1005,0.97072595,1.0
1005,0.0004596362,0.0
1005,0.39438865,0.0
1005,2.9755203e-05,0.0
1005,3.2874683e-05,0.0
1005,0.9999784,1.0
1005,0.7407898,0.0
1005,0.00019279507,0.0
1005,0.8755074,1.0
1005,2.7849985e-05,0.0
1005,3.1376767e-05,0.0
1005,0.99997663,1.0
1005,2.9367613e-05,0.0
1005,3.2467164e-05,0.0
1005,0.99997795,1.0
1005,3.1136075e-05,0.0
1005,4.4882046e-05,0.0
1005,0.99997663,1.0
1005,3.241537e-05,1.0
1005,3.6049438e-05,0.0
1005,0.9999758,0.0
1005,6.3770734e-05,0.0
1005,0.0001240096,0.0
1005,0.999974,1.0
1005,2.9082805e-05,0.0
1005,3.0594518e-05,0.0
1005,0.9999776,1.0
1005,3.199041e-05,0.0
1005,3.1473355e-05,0.0
1005,0.9999783,1.0
1005,2.767184e-05,0.0
1005,2.9819488e-05,0.0
1005,0.99997663,1.0
137,3.1209293e-05,0.0
137,3.2867283e-05,0.0
137,0.99997675,1.0
137,0.00036130613,0.0
137,6.338767e-05,0.0
137,0.9999639,1.0
137,2.9980534e-05,0.0
137,3.312376e-05,0.0
137,0.99997723,1.0
137,4.0279756e-05,0.0
137,4.346055e-05,0.0
137,0.99997485,1.0
137,3.0888034e-05,0.0
137,3.4266337e-05,0.0
137,0.9999747,1.0
137,2.8562848e-05,0.0
137,3.144998e-05,0.0
137,0.99997616,1.0
137,0.00010304433,0.0
137,0.00012925536,0.0
137,0.9999707,1.0
137,3.2478096e-05,0.0
137,3.3147808e-05,0.0
137,0.999977,1.0
137,0.9998447,1.0
137,0.00019696535,0.0
137,0.000964046,0.0
137,2.9662815e-05,0.0
137,3.2459797e-05,0.0
137,0.99997294,1.0
137,3.098923e-05,0.0
137,3.2883523e-05,0.0
137,0.99997616,1.0
137,3.0260651e-05,0.0
137,3.083041e-05,0.0
137,0.9999751,1.0
282,3.0591338e-05,0.0
282,3.1504915e-05,0.0
282,0.99997044,1.0
282,3.22709e-05,0.0
282,3.7573333e-05,0.0
282,0.9999685,1.0
282,3.076873e-05,0.0
282,3.2017208e-05,0.0
282,0.9999745,1.0
282,0.029548408,0.0
282,0.00016858266,0.0
282,0.9984471,1.0
282,3.0629086e-05,0.0
282,3.2898828e-05,0.0
282,0.9999708,1.0
282,2.7711403e-05,0.0
282,3.1763968e-05,0.0
282,0.99997294,1.0
282,3.069008e-05,0.0
282,3.4773017e-05,0.0
282,0.9999708,1.0
282,2.9655741e-05,0.0
282,3.1560394e-05,0.0
282,0.9999728,1.0
282,2.852632e-05,0.0
282,3.103792e-05,0.0
282,0.999972,1.0
282,2.8256489e-05,0.0
282,3.0076239e-05,0.0
282,0.99996936,1.0
282,3.1647105e-05,0.0
282,3.2644995e-05,0.0
282,0.99997044,1.0
282,0.97483486,1.0
282,0.012456808,0.0
282,0.13560988,0.0
954,3.8925802e-05,0.0
954,4.4668588e-05,0.0
954,0.99997485,1.0
954,0.9998467,1.0
954,0.00027710528,0.0
954,0.0031959673,0.0
954,2.7640877e-05,0.0
954,3.601027e-05,0.0
954,0.99997866,1.0
954,0.6330872,0.0
954,0.00024196508,0.0
954,0.89403397,1.0
954,2.932742e-05,0.0
954,3.748708e-05,0.0
954,0.9999763,1.0
954,2.8304927e-05,0.0
954,3.5040124e-05,0.0
954,0.99997795,1.0
954,4.3324e-05,0.0
954,9.362021e-05,0.0
954,0.99997425,1.0
954,3.0251304e-05,0.0
954,3.7284466e-05,0.0
954,0.9999778,1.0
954,2.7852322e-05,0.0
954,3.306065e-05,0.0
954,0.9999783,1.0
954,7.8680314e-05,0.0
954,3.7800866e-05,0.0
954,0.99997354,1.0
954,3.1062962e-05,0.0
954,3.7379337e-05,0.0
954,0.9999777,1.0
954,5.2284766e-05,0.0
954,5.0724855e-05,0.0
954,0.99997234,1.0
758,2.8830189e-05,0.0
758,3.127102e-05,0.0
758,0.9999732,1.0
758,0.99981934,1.0
758,0.00021016184,0.0
758,0.0009054082,0.0
758,2.8957575e-05,0.0
758,3.0746967e-05,0.0
758,0.99997497,1.0
758,0.0020513607,1.0
758,6.6250854e-05,0.0
758,0.9999659,0.0
758,3.0700845e-05,0.0
758,3.6029298e-05,0.0
758,0.99996924,1.0
758,2.6909824e-05,0.0
758,3.131644e-05,0.0
758,0.99996865,1.0
758,3.4136294e-05,0.0
758,5.281788e-05,0.0
758,0.99997115,1.0
758,2.8507771e-05,0.0
758,3.0189429e-05,0.0
758,0.9999728,1.0
758,2.7474578e-05,0.0
758,3.0283662e-05,0.0
758,0.99997115,1.0
758,2.7821503e-05,0.0
758,3.0362635e-05,0.0
758,0.9999691,1.0
758,2.7580476e-05,0.0
758,3.0964828e-05,0.0
758,0.99996877,1.0
758,2.7404132e-05,0.0
758,3.1159394e-05,0.0
758,0.9999702,1.0
794,2.9500268e-05,0.0
794,3.4551846e-05,0.0
794,0.9999683,1.0
794,0.0014201624,0.0
794,0.0005466463,0.0
794,0.9999157,1.0
794,2.8195274e-05,0.0
794,3.3219832e-05,0.0
794,0.99997103,1.0
794,0.0006913406,0.0
794,0.00026835027,0.0
794,0.99995625,1.0
794,3.2528398e-05,0.0
794,5.906153e-05,0.0
794,0.99996424,1.0
794,2.7963113e-05,0.0
794,3.464948e-05,0.0
794,0.9999646,1.0
794,3.704477e-05,0.0
794,5.1684532e-05,0.0
794,0.99996746,1.0
794,2.8565244e-05,0.0
794,3.6781254e-05,0.0
794,0.9999682,1.0
794,2.807727e-05,0.0
794,4.0629275e-05,0.0
794,0.99996805,1.0
794,3.15653e-05,0.0
794,3.7146194e-05,0.0
794,0.99996495,1.0
794,2.8749993e-05,0.0
794,3.275261e-05,0.0
794,0.99996614,1.0
794,2.6751879e-05,0.0
794,3.5855515e-05,0.0
794,0.9999665,1.0
370,3.898628e-05,0.0
370,3.565904e-05,0.0
370,0.99997175,1.0
370,0.014318108,0.0
370,0.9740155,1.0
370,0.060282376,0.0
370,2.669838e-05,0.0
370,3.091367e-05,0.0
370,0.99997354,1.0
370,0.090206176,0.0
370,0.13169952,0.0
370,0.9000801,1.0
370,3.3204247e-05,0.0
370,3.6478294e-05,0.0
370,0.9999691,1.0
370,6.1009316e-05,0.0
370,4.361675e-05,0.0
370,0.9999732,1.0
370,0.00026268576,0.0
370,0.0011563898,0.0
370,0.9999697,1.0
370,2.8653565e-05,0.0
370,3.213571e-05,0.0
370,0.99997294,1.0
370,4.3560056e-05,0.0
370,0.000107236716,0.0
370,0.9999703,1.0
370,5.1167255e-05,0.0
370,3.492183e-05,0.0
370,0.99997175,1.0
370,3.1638898e-05,0.0
370,3.1587013e-05,0.0
370,0.99997056,1.0
370,2.6152584e-05,0.0
370,2.8224278e-05,0.0
370,0.99996996,1.0
500,3.0386967e-05,0.0
500,3.272304e-05,0.0
500,0.9999726,1.0
500,0.0003586091,0.0
500,8.144886e-05,0.0
500,0.99996567,1.0
500,2.7488228e-05,0.0
500,3.3000826e-05,0.0
500,0.99997544,1.0
500,0.00030845744,0.0
500,6.0013306e-05,0.0
500,0.9999416,1.0
500,3.270813e-05,0.0
500,3.6265017e-05,0.0
500,0.9999708,1.0
500,0.0032845966,0.0
500,0.00021539645,0.0
500,0.99993515,1.0
500,3.8100487e-05,0.0
500,4.417718e-05,0.0
500,0.9999722,1.0
500,2.973793e-05,0.0
500,3.228925e-05,0.0
500,0.9999726,1.0
500,3.451993e-05,0.0
500,4.229744e-05,0.0
500,0.9999738,1.0
500,3.790154e-05,0.0
500,3.1698637e-05,0.0
500,0.99997115,1.0
500,2.8416383e-05,0.0
500,3.183605e-05,0.0
500,0.9999728,1.0
500,2.7973409e-05,0.0
500,3.0817944e-05,0.0
500,0.999972,1.0
1372,3.2164713e-05,0.0
1372,3.5969566e-05,0.0
1372,0.9999707,1.0
1372,0.7649098,1.0
1372,0.29712456,0.0
1372,0.7579377,0.0
1372,2.9720919e-05,0.0
1372,3.407921e-05,0.0
1372,0.9999745,1.0
1372,0.249952,0.0
1372,0.07449283,0.0
1372,0.93423104,1.0
1372,3.425588e-05,0.0
1372,4.5840385e-05,0.0
1372,0.9999691,1.0
1372,2.8382608e-05,0.0
1372,3.402219e-05,0.0
1372,0.99997234,1.0
1372,0.00013916857,0.0
1372,0.000421511,0.0
1372,0.9999682,1.0
1372,3.0835145e-05,0.0
1372,3.59087e-05,0.0
1372,0.9999726,1.0
1372,2.9708563e-05,0.0
1372,3.6658024e-05,0.0
1372,0.99997115,1.0
1372,3.6484384e-05,0.0
1372,3.9103274e-05,0.0
1372,0.9999701,1.0
1372,3.0426929e-05,0.0
1372,3.4016997e-05,0.0
1372,0.9999707,1.0
1372,4.7308306e-05,0.0
1372,6.242643e-05,0.0
1372,0.99996877,1.0
215,3.038859e-05,0.0
215,3.3822977e-05,0.0
215,0.99997365,1.0
215,0.0027924122,0.0
215,0.00034424287,0.0
215,0.9997663,1.0
215,2.9231873e-05,0.0
215,3.237734e-05,0.0
215,0.99997675,1.0
215,8.149772e-05,0.0
215,6.654395e-05,0.0
215,0.99997306,1.0
215,2.9558843e-05,0.0
215,3.4599492e-05,0.0
215,0.99997437,1.0
215,2.9137076e-05,0.0
215,3.28786e-05,0.0
215,0.999974,1.0
215,3.362006e-05,0.0
215,4.285702e-05,0.0
215,0.9999691,1.0
215,3.0031068e-05,0.0
215,3.3708795e-05,0.0
215,0.9999752,1.0
215,2.867245e-05,0.0
215,3.397735e-05,0.0
215,0.99997365,1.0
215,3.3402306e-05,0.0
215,3.4568526e-05,0.0
215,0.99997056,1.0
215,2.9224291e-05,0.0
215,3.2787644e-05,0.0
215,0.9999691,1.0
215,0.664371,0.0
215,0.105410784,0.0
215,0.6652781,1.0
700,3.0616848e-05,0.0
700,3.1255044e-05,0.0
700,0.99996984,1.0
700,0.00447344,0.0
700,0.00017431597,0.0
700,0.9998692,1.0
700,2.87387e-05,0.0
700,3.115268e-05,0.0
700,0.9999759,1.0
700,0.008820076,0.0
700,0.00015392626,0.0
700,0.9997211,1.0
700,2.7826225e-05,0.0
700,3.2867534e-05,0.0
700,0.9999716,1.0
700,4.7450267e-05,0.0
700,3.405296e-05,0.0
700,0.99997044,1.0
700,3.7831556e-05,0.0
700,8.0746046e-05,0.0
700,0.9999684,1.0
700,2.8039489e-05,0.0
700,3.075817e-05,0.0
700,0.999974,1.0
700,2.787169e-05,0.0
700,3.5170284e-05,0.0
700,0.99997246,1.0
700,0.0001315506,0.0
700,4.0185525e-05,0.0
700,0.9999727,1.0
700,3.1835138e-05,0.0
700,3.0909072e-05,0.0
700,0.9999728,1.0
700,0.9997929,1.0
700,0.00016174988,0.0
700,0.0008872983,0.0
971,2.9378283e-05,0.0
971,3.164997e-05,0.0
971,0.99997234,1.0
971,0.0028215097,0.0
971,0.00061399513,0.0
971,0.9998908,1.0
971,2.8963375e-05,0.0
971,3.181129e-05,0.0
971,0.99997604,1.0
